Sentence ID,Sentence,Sentiment,Sentiment Label,Arousal,Dominance,# Words Found,Found Words,All Words
1014,"However, while going back in time to prevent the tower from falling, Stewie, on future Lois's advice, travels back in time to Chris' wedding and kills Vanessa, thus creating a paradox.",5.624,neutral,4.430666666666666,5.207333333333334,15 out of 21,"['go', 'back', 'time', 'prevent', 'tower', 'fall', 'future', 'advice', 'travel', 'back', 'time', 'wedding', 'kill', 'create', 'paradox']","['however', 'go', 'back', 'time', 'prevent', 'tower', 'fall', 'stewie', 'future', 'lois', 'advice', 'travel', 'back', 'time', 'chris', 'wedding', 'kill', 'vanessa', 'thus', 'create', 'paradox']"
1015,"Once that is done, Horvath turns on Drake, using the ""parasite spell"" to steal Drake's energy, and takes his magic ring.",5.1975,neutral,4.694166666666667,5.203333333333333,12 out of 13,"['do', 'turn', 'drake', 'use', 'parasite', 'spell', 'steal', 'drake', 'energy', 'take', 'magic', 'ring']","['do', 'horvath', 'turn', 'drake', 'use', 'parasite', 'spell', 'steal', 'drake', 'energy', 'take', 'magic', 'ring']"
1016,"She thinks of him as a newly retired government employee, while he thinks she's a retired travel agent.",5.992857142857143,neutral,3.97,5.585714285714285,7 out of 9,"['think', 'retire', 'government', 'employee', 'think', 'travel', 'agent']","['think', 'newly', 'retire', 'government', 'employee', 'think', 'retired', 'travel', 'agent']"
1017,"After Briggs discovers that Sandra believes she owns Gene's ranch, he offers her $5,000 for her property—a bargain for Gene's ranch, but far below the value of her own ranch, worth an estimated $100,000.",6.439,positive,4.786,6.029,10 out of 17,"['discover', 'believe', 'ranch', 'offer', 'property', 'bargain', 'ranch', 'value', 'ranch', 'estimate']","['briggs', 'discover', 'sandra', 'believe', 'own', 'gene', 'ranch', 'offer', 'property', 'bargain', 'gene', 'ranch', 'far', 'value', 'ranch', 'worth', 'estimate']"
1018,In a particular stage he fails to see the demarcation and these subconscious thoughts play havoc in his life and the people around him.,5.536,neutral,4.382,5.418,10 out of 12,"['particular', 'stage', 'fail', 'see', 'subconscious', 'thought', 'play', 'havoc', 'life', 'people']","['particular', 'stage', 'fail', 'see', 'demarcation', 'subconscious', 'thought', 'play', 'havoc', 'life', 'people', 'around']"
1019,"The couple's efforts include Ben making an awkward marriage proposal with an empty ring box, promising to get her one someday.",5.926153846153846,neutral,3.816153846153846,5.532307692307692,13 out of 15,"['couple', 'effort', 'include', 'make', 'awkward', 'marriage', 'proposal', 'empty', 'ring', 'box', 'promise', 'get', 'one']","['couple', 'effort', 'include', 'ben', 'make', 'awkward', 'marriage', 'proposal', 'empty', 'ring', 'box', 'promise', 'get', 'one', 'someday']"
1020,"With the help of his family and Trixie, Speed defeats many brutal racers who have been bribed by fixer Cruncher Block to stop him, and overcomes seemingly insurmountable obstacles to win the race.",5.392857142857143,neutral,4.802142857142857,5.605,14 out of 19,"['help', 'family', 'speed', 'defeat', 'brutal', 'racer', 'bribe', 'fixer', 'block', 'stop', 'overcome', 'obstacle', 'win', 'race']","['help', 'family', 'trixie', 'speed', 'defeat', 'many', 'brutal', 'racer', 'bribe', 'fixer', 'cruncher', 'block', 'stop', 'overcome', 'seemingly', 'insurmountable', 'obstacle', 'win', 'race']"
1021,"While Ted tries to fit in at academia, his frustrated managers try to have him expelled from the college in order for him to resume his Hollywood career.",5.194,neutral,4.124,5.683,10 out of 13,"['try', 'fit', 'frustrated', 'manager', 'try', 'expel', 'college', 'order', 'resume', 'career']","['ted', 'try', 'fit', 'academia', 'frustrated', 'manager', 'try', 'expel', 'college', 'order', 'resume', 'hollywood', 'career']"
1022,"Dobrynya Nikitich and his young apprentice, Yelisey, go to find her, discovering betrayal and treachery where least expected.",5.3875,neutral,4.7075000000000005,5.2275,8 out of 12,"['young', 'apprentice', 'go', 'find', 'discover', 'betrayal', 'treachery', 'expect']","['dobrynya', 'nikitich', 'young', 'apprentice', 'yelisey', 'go', 'find', 'discover', 'betrayal', 'treachery', 'least', 'expect']"
1023,"The open sequence has Tinto Brass licking his lips, as the camera follows a pair of youths along a secluded beach strewn with lovemaking couples and naked girls.",6.302666666666667,positive,4.458666666666667,5.708666666666667,15 out of 18,"['open', 'sequence', 'brass', 'lick', 'lip', 'camera', 'follow', 'pair', 'youth', 'secluded', 'beach', 'lovemaking', 'couple', 'naked', 'girl']","['open', 'sequence', 'tinto', 'brass', 'lick', 'lip', 'camera', 'follow', 'pair', 'youth', 'along', 'secluded', 'beach', 'strew', 'lovemaking', 'couple', 'naked', 'girl']"
1024,"His identity is discovered by his valet, Vanya , who blackmails Mac into promising to get his daughter, a streetcar conductor named Theodore , out of the country.",5.719090909090909,neutral,4.285454545454545,5.6872727272727275,11 out of 14,"['identity', 'discover', 'valet', 'blackmail', 'promise', 'get', 'daughter', 'streetcar', 'conductor', 'name', 'country']","['identity', 'discover', 'valet', 'vanya', 'blackmail', 'mac', 'promise', 'get', 'daughter', 'streetcar', 'conductor', 'name', 'theodore', 'country']"
1025,:The Puppeteer : is a homeless street performer named Luis who is suffering from tuberculosis and lives with his daughter Dulce in an old station wagon.,4.818333333333333,neutral,4.0675,5.069166666666667,12 out of 14,"['puppeteer', 'homeless', 'street', 'performer', 'name', 'suffer', 'tuberculosis', 'live', 'daughter', 'old', 'station', 'wagon']","['puppeteer', 'homeless', 'street', 'performer', 'name', 'luis', 'suffer', 'tuberculosis', 'live', 'daughter', 'dulce', 'old', 'station', 'wagon']"
1026,"On his first mission, Dunn finds that his purpose is to actually be falsely perceived as the man who assassinated the first lady.",6.1755555555555555,positive,4.79,5.761111111111111,9 out of 12,"['first', 'mission', 'find', 'purpose', 'perceive', 'man', 'assassinate', 'first', 'lady']","['first', 'mission', 'dunn', 'find', 'purpose', 'actually', 'falsely', 'perceive', 'man', 'assassinate', 'first', 'lady']"
1027,"In gratitude, Mary invites all the boys and their dogs to her party, much to the chagrin of her wealthy mother.",6.61,positive,5.12,6.147142857142858,7 out of 10,"['gratitude', 'invite', 'boy', 'dog', 'party', 'wealthy', 'mother']","['gratitude', 'mary', 'invite', 'boy', 'dog', 'party', 'much', 'chagrin', 'wealthy', 'mother']"
1028,"Sybil, who has died, is referenced as the family gathers with family Christmas ornaments around the tree.",6.26375,positive,4.325,5.49125,8 out of 10,"['die', 'reference', 'family', 'gather', 'family', 'christmas', 'ornament', 'tree']","['sybil', 'die', 'reference', 'family', 'gather', 'family', 'christmas', 'ornament', 'around', 'tree']"
1029,The story begins with a princess meeting with an accident and her subsequent rescue by a young commoner.,5.708888888888889,neutral,4.0633333333333335,5.2299999999999995,9 out of 9,"['story', 'begin', 'princess', 'meeting', 'accident', 'subsequent', 'rescue', 'young', 'commoner']","['story', 'begin', 'princess', 'meeting', 'accident', 'subsequent', 'rescue', 'young', 'commoner']"
1030,"He carves the inscriptions from the Nine Yang Manual on the walls of a secret chamber and asks his godfather Xie Xun, who has become a monk, to help him guard the chamber.",5.527142857142858,neutral,3.744285714285714,5.4957142857142856,14 out of 17,"['carve', 'inscription', 'nine', 'manual', 'wall', 'secret', 'chamber', 'ask', 'godfather', 'become', 'monk', 'help', 'guard', 'chamber']","['carve', 'inscription', 'nine', 'yang', 'manual', 'wall', 'secret', 'chamber', 'ask', 'godfather', 'xie', 'xun', 'become', 'monk', 'help', 'guard', 'chamber']"
1031,"He then wanders through a house of mirrors and strobe room, and finds a recreation of the bathroom where he slit his own wrists, singing of his grief for his son .",5.591818181818182,neutral,3.8727272727272726,5.370909090909091,11 out of 13,"['wander', 'house', 'mirror', 'room', 'find', 'recreation', 'bathroom', 'slit', 'wrist', 'grief', 'son']","['wander', 'house', 'mirror', 'strobe', 'room', 'find', 'recreation', 'bathroom', 'slit', 'wrist', 'singing', 'grief', 'son']"
1032,"Wheeler & Woolsey get mixed up in a mythical kingdom's revolution after Woolsey wins the throne gambling, but Wheeler wants to be King to impress his girlfriend's Aunt.",5.9338461538461535,neutral,4.659230769230769,5.621538461538462,13 out of 17,"['get', 'mix', 'mythical', 'kingdom', 'revolution', 'win', 'throne', 'gambling', 'want', 'king', 'impress', 'girlfriend', 'aunt']","['wheeler', 'woolsey', 'get', 'mix', 'mythical', 'kingdom', 'revolution', 'woolsey', 'win', 'throne', 'gambling', 'wheeler', 'want', 'king', 'impress', 'girlfriend', 'aunt']"
1033,"The arrival of a charming con man named Starbuck, promising to bring rain in exchange for $100, sets off a series of events which enable Lizzie to see herself in a new light.",5.941875,neutral,4.068125,5.609375,16 out of 18,"['arrival', 'charming', 'con', 'man', 'name', 'promise', 'bring', 'rain', 'exchange', 'set', 'series', 'event', 'enable', 'see', 'new', 'light']","['arrival', 'charming', 'con', 'man', 'name', 'starbuck', 'promise', 'bring', 'rain', 'exchange', 'set', 'series', 'event', 'enable', 'lizzie', 'see', 'new', 'light']"
1034,The plot revolves around the gang swapping places with a group of runaway boys who are supposed to be taken by train back to San Francisco.,5.163333333333333,neutral,4.051666666666667,5.18,12 out of 15,"['plot', 'revolve', 'gang', 'swap', 'place', 'group', 'runaway', 'boy', 'suppose', 'take', 'train', 'back']","['plot', 'revolve', 'around', 'gang', 'swap', 'place', 'group', 'runaway', 'boy', 'suppose', 'take', 'train', 'back', 'san', 'francisco']"
1035,"It is then shown that Sam is alive, now with another family, with the mother putting up flyers for a needed babysitter; just another one to reel in...
Chris does not have enough money for the cab fare and flees into a subway station where he barely escapes the cab driver but loses one of his bone scanners in the process.",5.530869565217391,neutral,3.8865217391304347,5.464347826086956,23 out of 30,"['show', 'alive', 'family', 'mother', 'put', 'flyer', 'need', 'babysitter', 'one', 'reel', 'neg-money', 'cab', 'fare', 'subway', 'station', 'escape', 'cab', 'driver', 'lose', 'one', 'bone', 'scanner', 'process']","['show', 'sam', 'alive', 'another', 'family', 'mother', 'put', 'flyer', 'need', 'babysitter', 'another', 'one', 'reel', 'chris', 'enough', 'money', 'cab', 'fare', 'flees', 'subway', 'station', 'barely', 'escape', 'cab', 'driver', 'lose', 'one', 'bone', 'scanner', 'process']"
1036,"As children, Agatha and Sophia, tired of being twins, heard the tale and began looking for the stone, in hopes of using its power to no longer be twins.",5.850833333333333,neutral,4.156666666666666,5.869166666666667,12 out of 15,"['child', 'tire', 'twin', 'hear', 'tale', 'begin', 'look', 'stone', 'hope', 'use', 'power', 'neg-twin']","['child', 'agatha', 'sophia', 'tire', 'twin', 'hear', 'tale', 'begin', 'look', 'stone', 'hope', 'use', 'power', 'longer', 'twin']"
1037,"Chad and Howard are two middle management employees at a corporation, temporarily assigned to a branch office away from home for six weeks.",5.238181818181818,neutral,3.501818181818182,5.234545454545454,11 out of 15,"['two', 'middle', 'management', 'employee', 'corporation', 'assign', 'branch', 'office', 'home', 'six', 'week']","['chad', 'howard', 'two', 'middle', 'management', 'employee', 'corporation', 'temporarily', 'assign', 'branch', 'office', 'away', 'home', 'six', 'week']"
1038,"High-spirited Felicity would rather rush into exciting adventures, like taming the wild horse owned by the cruel leather maker, Jiggy Nye.",5.926363636363637,neutral,4.961818181818182,5.975454545454546,11 out of 16,"['would', 'rush', 'exciting', 'adventure', 'like', 'tame', 'wild', 'horse', 'cruel', 'leather', 'maker']","['felicity', 'would', 'rather', 'rush', 'exciting', 'adventure', 'like', 'tame', 'wild', 'horse', 'own', 'cruel', 'leather', 'maker', 'jiggy', 'nye']"
1039,"One day, Bob loses his temper with his boss who refuses to let Bob help a mugging victim just outside the building, which results in Bob revealing his super strength and losing his job.",5.25,neutral,4.261333333333333,5.477333333333333,15 out of 21,"['one', 'day', 'lose', 'temper', 'refuse', 'let', 'help', 'victim', 'building', 'result', 'reveal', 'super', 'strength', 'lose', 'job']","['one', 'day', 'bob', 'lose', 'temper', 'bos', 'refuse', 'let', 'bob', 'help', 'mugging', 'victim', 'outside', 'building', 'result', 'bob', 'reveal', 'super', 'strength', 'lose', 'job']"
1040,"Having no other choice, he takes Deniz back to his family farm on the Aegean into the care of his mother and his father, who still does not speak to him.",5.87,neutral,4.208888888888889,5.28,9 out of 12,"['neg-choice', 'take', 'back', 'family', 'farm', 'care', 'mother', 'father', 'neg-speak']","['choice', 'take', 'deniz', 'back', 'family', 'farm', 'aegean', 'care', 'mother', 'father', 'still', 'speak']"
1041,"They both eventually track down Pandey, who is about to begin the last sacrifice on the day of a solar eclipse which will finally help him attain the unattainable Immortality.",5.707,neutral,4.095,5.652,10 out of 14,"['track', 'begin', 'sacrifice', 'day', 'solar', 'eclipse', 'help', 'attain', 'unattainable', 'immortality']","['eventually', 'track', 'pandey', 'begin', 'last', 'sacrifice', 'day', 'solar', 'eclipse', 'finally', 'help', 'attain', 'unattainable', 'immortality']"
1042,"Dingaka tells the story of a tribesman, Ntuku Makwena, who avenges the murder of his daughter according to custom tribal laws.",5.1322222222222225,neutral,4.4366666666666665,5.026666666666666,9 out of 13,"['tell', 'story', 'avenge', 'murder', 'daughter', 'accord', 'custom', 'tribal', 'law']","['dingaka', 'tell', 'story', 'tribesman', 'ntuku', 'makwena', 'avenge', 'murder', 'daughter', 'accord', 'custom', 'tribal', 'law']"
1043,"Based at the London branch of Whitney Paine, a fictional American investment bank; possibly a play on the names of Paine Webber and Dean Witter.",5.87,neutral,3.592857142857143,5.51,7 out of 16,"['base', 'branch', 'fictional', 'investment', 'bank', 'play', 'name']","['base', 'london', 'branch', 'whitney', 'paine', 'fictional', 'american', 'investment', 'bank', 'possibly', 'play', 'name', 'paine', 'webber', 'dean', 'witter']"
1044,"Flesh is kidnapped by cheerleaders from a world known only as The Strange Planet, after the men on their planet are rendered impotent thanks to the villain known only as the Evil Presence .",5.144666666666667,neutral,4.302,5.101333333333334,15 out of 16,"['flesh', 'kidnap', 'cheerleader', 'world', 'know', 'strange', 'planet', 'planet', 'render', 'impotent', 'thanks', 'villain', 'know', 'evil', 'presence']","['flesh', 'kidnap', 'cheerleader', 'world', 'know', 'strange', 'planet', 'men', 'planet', 'render', 'impotent', 'thanks', 'villain', 'know', 'evil', 'presence']"
1045,"But as the four couples hole up and attend separate bachelor parties, each relationship begins to unravel.",5.8420000000000005,neutral,4.093,5.226,10 out of 10,"['four', 'couple', 'hole', 'attend', 'separate', 'bachelor', 'party', 'relationship', 'begin', 'unravel']","['four', 'couple', 'hole', 'attend', 'separate', 'bachelor', 'party', 'relationship', 'begin', 'unravel']"
1046,"The plot involves an antagonist, Mrs. D'Abondo, who wants the forest in which characters such as Furi and Oak the Tree live to be cut down to make way for a highway.",6.0216666666666665,positive,4.011666666666667,5.650833333333333,12 out of 14,"['plot', 'involve', 'want', 'forest', 'character', 'oak', 'tree', 'live', 'cut', 'make', 'way', 'highway']","['plot', 'involve', 'antagonist', 'want', 'forest', 'character', 'furi', 'oak', 'tree', 'live', 'cut', 'make', 'way', 'highway']"
1047,"However, after a few months, Molly's brain begins to reject the transplanted cells and she begins to regress into her former state.",5.28125,neutral,3.92,5.14,8 out of 12,"['month', 'brain', 'begin', 'reject', 'transplant', 'cell', 'begin', 'state']","['however', 'month', 'molly', 'brain', 'begin', 'reject', 'transplant', 'cell', 'begin', 'regress', 'former', 'state']"
1048,"Miraculously, she is pronounced perfectly healthy and begins to try to assimilate back into a world that has radically changed.",5.825714285714286,neutral,3.7685714285714287,5.708571428571428,7 out of 11,"['healthy', 'begin', 'try', 'assimilate', 'back', 'world', 'change']","['miraculously', 'pronounced', 'perfectly', 'healthy', 'begin', 'try', 'assimilate', 'back', 'world', 'radically', 'change']"
1049,"Lallo begins attending the wealthy friends of his aunt, with whom starts a series of sexual relations in order to be maintained.",6.162727272727273,positive,4.03,5.988181818181818,11 out of 12,"['begin', 'attend', 'wealthy', 'friend', 'aunt', 'start', 'series', 'sexual', 'relation', 'order', 'maintain']","['lallo', 'begin', 'attend', 'wealthy', 'friend', 'aunt', 'start', 'series', 'sexual', 'relation', 'order', 'maintain']"
1050,"The night takes a gruesome turn when the demon, Inkubus , calmly walks into the station holding the severed head of a murdered girl.",4.930833333333333,neutral,4.661666666666667,4.821666666666666,12 out of 14,"['night', 'take', 'gruesome', 'turn', 'demon', 'walk', 'station', 'hold', 'sever', 'head', 'murder', 'girl']","['night', 'take', 'gruesome', 'turn', 'demon', 'inkubus', 'calmly', 'walk', 'station', 'hold', 'sever', 'head', 'murder', 'girl']"
1051,"The story is about a young man “Tony”, a 25 year old agronomy graduate, who works in a coffee shop.",5.904444444444445,neutral,4.276666666666666,5.726666666666667,9 out of 11,"['story', 'young', 'man', 'year', 'old', 'graduate', 'work', 'coffee', 'shop']","['story', 'young', 'man', 'tony', 'year', 'old', 'agronomy', 'graduate', 'work', 'coffee', 'shop']"
1052,Sphodanam is the story of 2 people who has to fight for justice against the landlord as they are the voice of working class.,5.51125,neutral,4.3725000000000005,5.4925,8 out of 9,"['story', 'people', 'fight', 'justice', 'landlord', 'voice', 'work', 'class']","['sphodanam', 'story', 'people', 'fight', 'justice', 'landlord', 'voice', 'work', 'class']"
1053,A young research doctor named Tom Gray is on the brink of a genetic cure for cancer.,5.276666666666666,neutral,4.053333333333333,4.888888888888889,9 out of 10,"['young', 'research', 'doctor', 'name', 'gray', 'brink', 'genetic', 'cure', 'cancer']","['young', 'research', 'doctor', 'name', 'tom', 'gray', 'brink', 'genetic', 'cure', 'cancer']"
1054,"Wildly controversial at publication because of its feminist sentiments, the story has remained a touching and often wickedly funny portrayal of life on a late Victorian farm in South Africa.",5.776363636363636,neutral,4.206363636363636,5.372727272727273,11 out of 18,"['controversial', 'publication', 'feminist', 'sentiment', 'story', 'remain', 'funny', 'life', 'late', 'farm', 'south']","['wildly', 'controversial', 'publication', 'feminist', 'sentiment', 'story', 'remain', 'touching', 'often', 'wickedly', 'funny', 'portrayal', 'life', 'late', 'victorian', 'farm', 'south', 'africa']"
1055,"During the day, Shiva works as a bus conductor, and at the same time, poses as the handicapped Vishnu: to play Robin Hood and steal from the rich and corrupt.",5.186923076923077,neutral,4.181538461538461,5.015384615384615,13 out of 15,"['day', 'work', 'bus', 'conductor', 'time', 'pose', 'handicapped', 'play', 'robin', 'hood', 'steal', 'rich', 'corrupt']","['day', 'shiva', 'work', 'bus', 'conductor', 'time', 'pose', 'handicapped', 'vishnu', 'play', 'robin', 'hood', 'steal', 'rich', 'corrupt']"
1056,"In order to cover these he robs an office, not realising the money he stolen consists of marked bills.",3.93,negative,3.8899999999999997,4.625,8 out of 10,"['order', 'cover', 'rob', 'office', 'neg-money', 'steal', 'consist', 'bill']","['order', 'cover', 'rob', 'office', 'realise', 'money', 'steal', 'consist', 'marked', 'bill']"
1057,"They plan to give the money to Chris' sister Dottie, who Chris thinks is the beneficiary of the mother's life insurance policy.",6.258,positive,4.477,6.086,10 out of 13,"['plan', 'give', 'money', 'sister', 'think', 'beneficiary', 'mother', 'life', 'insurance', 'policy']","['plan', 'give', 'money', 'chris', 'sister', 'dottie', 'chris', 'think', 'beneficiary', 'mother', 'life', 'insurance', 'policy']"
1058,"Ryan and Tiffani both wanted to help get Casey and Zack together, so they shut the door and lock them in a room together to talk through it.",5.715,neutral,3.74625,5.7375,8 out of 14,"['want', 'help', 'get', 'shut', 'door', 'lock', 'room', 'talk']","['ryan', 'tiffani', 'want', 'help', 'get', 'casey', 'zack', 'together', 'shut', 'door', 'lock', 'room', 'together', 'talk']"
1059,"But, as often happens to those ignorant of it, comic book artist Whitney Taylor is doomed to repeat history is a most grotesque way.",5.308,neutral,4.024,5.097,10 out of 13,"['happen', 'ignorant', 'comic', 'book', 'artist', 'doom', 'repeat', 'history', 'grotesque', 'way']","['often', 'happen', 'ignorant', 'comic', 'book', 'artist', 'whitney', 'taylor', 'doom', 'repeat', 'history', 'grotesque', 'way']"
1060,"When Will arrives for the party &mdash; wearing stockings, garters, clown makeup, and a trench-coat &mdash; he is attacked and brutally beaten by a middle-aged man, Ed, and his sons Gino and Frankie.",5.457272727272727,neutral,4.84,5.352727272727273,11 out of 15,"['arrive', 'party', 'wear', 'stocking', 'garter', 'clown', 'makeup', 'attack', 'beat', 'man', 'son']","['arrive', 'party', 'wear', 'stocking', 'garter', 'clown', 'makeup', 'attack', 'brutally', 'beat', 'man', 'ed', 'son', 'gino', 'frankie']"
1061,"Vera is a femme fatale for the 21st century: a beautiful, capricious young woman living in New York who begins exploring the limits of her sexual and intellectual power.",6.4192307692307695,positive,4.508461538461538,5.702307692307692,13 out of 17,"['femme', 'century', 'beautiful', 'capricious', 'young', 'woman', 'new', 'begin', 'explore', 'limit', 'sexual', 'intellectual', 'power']","['vera', 'femme', 'fatale', 'century', 'beautiful', 'capricious', 'young', 'woman', 'living', 'new', 'york', 'begin', 'explore', 'limit', 'sexual', 'intellectual', 'power']"
1062,"A cruel nobleman, Count Arnheim, persecutes the Gypsies, who are forced to flee, but Mrs. Hardy kidnaps his daughter, Arline , leaves Hardy holding the baby, and elopes with Devilshoof.",4.958333333333333,neutral,4.781666666666666,4.861666666666666,12 out of 18,"['cruel', 'nobleman', 'count', 'persecute', 'force', 'flee', 'kidnap', 'daughter', 'leave', 'hold', 'baby', 'elope']","['cruel', 'nobleman', 'count', 'arnheim', 'persecute', 'gypsy', 'force', 'flee', 'hardy', 'kidnap', 'daughter', 'arline', 'leave', 'hardy', 'hold', 'baby', 'elope', 'devilshoof']"
1063,"The protagonists then meet two races of aliens, one group being five gorgeous women wearing skintight black jumpsuits , the other being a pair of Nordic men wearing workout clothes .",6.019375,positive,3.84125,5.53125,16 out of 20,"['meet', 'two', 'race', 'alien', 'one', 'group', 'five', 'gorgeous', 'woman', 'wear', 'black', 'jumpsuit', 'pair', 'wear', 'workout', 'clothes']","['protagonist', 'meet', 'two', 'race', 'alien', 'one', 'group', 'five', 'gorgeous', 'woman', 'wear', 'skintight', 'black', 'jumpsuit', 'pair', 'nordic', 'men', 'wear', 'workout', 'clothes']"
1064,"He soon finds out that his records have accidentally been replaced by the records of Corporal Martin Peterson, who probably has been sent to Hawaii.",5.766666666666667,neutral,3.41,5.615,6 out of 12,"['find', 'record', 'replace', 'record', 'corporal', 'send']","['soon', 'find', 'record', 'accidentally', 'replace', 'record', 'corporal', 'martin', 'peterson', 'probably', 'send', 'hawaii']"
1065,"Pete tries to find access to the DEA mainframe control room, eliminating Ty's men one by one, with the help of the parachuting team.",5.656666666666666,neutral,3.8516666666666666,5.829166666666667,12 out of 16,"['try', 'find', 'access', 'mainframe', 'control', 'room', 'eliminate', 'one', 'one', 'help', 'parachute', 'team']","['pete', 'try', 'find', 'access', 'dea', 'mainframe', 'control', 'room', 'eliminate', 'ty', 'men', 'one', 'one', 'help', 'parachute', 'team']"
1066,"Hopes dashed, future prospects dim and the omnipresent American Steel mill looming large in the background of this one-industry-town, Rourke comes to grips with his estranged mother and recently deceased father ([[Kenneth McMillan .",5.689285714285714,neutral,4.035714285714286,5.526428571428571,14 out of 22,"['hope', 'dash', 'future', 'prospect', 'dim', 'steel', 'mill', 'loom', 'large', 'background', 'come', 'grip', 'mother', 'father']","['hope', 'dash', 'future', 'prospect', 'dim', 'omnipresent', 'american', 'steel', 'mill', 'loom', 'large', 'background', 'rourke', 'come', 'grip', 'estrange', 'mother', 'recently', 'decease', 'father', 'kenneth', 'mcmillan']"
1067,"Dan immediately discovers the joys of a swinging bachelor life, cavorting with Ernie's sexy playmates and even with a young friend of daughter Tracy's.",6.915,positive,4.9639999999999995,5.952,10 out of 16,"['discover', 'joy', 'swing', 'bachelor', 'life', 'sexy', 'playmate', 'young', 'friend', 'daughter']","['dan', 'immediately', 'discover', 'joy', 'swing', 'bachelor', 'life', 'cavort', 'ernie', 'sexy', 'playmate', 'even', 'young', 'friend', 'daughter', 'tracy']"
1068,"Suddenly a man named Isaac who Wes had met before at the book signing, shows up and demands to know where some diamonds are.",5.98625,neutral,4.15625,5.6587499999999995,8 out of 12,"['man', 'name', 'meet', 'book', 'show', 'demand', 'know', 'diamond']","['suddenly', 'man', 'name', 'isaac', 'wes', 'meet', 'book', 'signing', 'show', 'demand', 'know', 'diamond']"
1069,"Meanwhile, Natraj who was thrown out of the house by Sivalingam traces Maragatham through the ring that she tried to pawn and the family is again thrown into confusion.",5.581111111111111,neutral,4.171111111111111,5.577777777777778,9 out of 13,"['throw', 'house', 'trace', 'ring', 'try', 'pawn', 'family', 'throw', 'confusion']","['meanwhile', 'natraj', 'throw', 'house', 'sivalingam', 'trace', 'maragatham', 'ring', 'try', 'pawn', 'family', 'throw', 'confusion']"
1070,"In the locker room, minutes before the fight, as Jimmy and his crew walk backstage, Wright holds a shotgun to them, whilst the camera crew is also held hostage, filming the event.",5.378571428571428,neutral,4.342142857142857,5.235714285714286,14 out of 19,"['locker', 'room', 'minute', 'fight', 'crew', 'walk', 'hold', 'shotgun', 'camera', 'crew', 'hold', 'hostage', 'film', 'event']","['locker', 'room', 'minute', 'fight', 'jimmy', 'crew', 'walk', 'backstage', 'wright', 'hold', 'shotgun', 'whilst', 'camera', 'crew', 'also', 'hold', 'hostage', 'film', 'event']"
1071,"Meanwhile, he picks up Darien ""Dare"" Guiness, a wealthy divorcée who becomes his accomplice, she is later severely beaten by the gangsters as a warning to Johnny against pursuing his vendetta.",4.832,neutral,4.928,5.398,10 out of 17,"['pick', 'dare', 'wealthy', 'become', 'accomplice', 'beat', 'gangster', 'warn', 'pursue', 'vendetta']","['meanwhile', 'pick', 'darien', 'dare', 'guiness', 'wealthy', 'divorcée', 'become', 'accomplice', 'later', 'severely', 'beat', 'gangster', 'warn', 'johnny', 'pursue', 'vendetta']"
1072,"Michael and Nancy, visiting a park overlooking the Atlantic Ocean, hide a costume jewelry necklace under a large rock, promising that they will love each other as long as it remains undisturbed .",6.304285714285714,positive,3.7585714285714285,5.748571428571428,14 out of 18,"['visit', 'park', 'overlook', 'ocean', 'hide', 'costume', 'jewelry', 'necklace', 'large', 'rock', 'promise', 'love', 'remain', 'undisturbed']","['michael', 'nancy', 'visit', 'park', 'overlook', 'atlantic', 'ocean', 'hide', 'costume', 'jewelry', 'necklace', 'large', 'rock', 'promise', 'love', 'long', 'remain', 'undisturbed']"
1073,"It is a humorous political critique, aimed squarely at the then ruling party Partido Revolucionario Institucional and its paramilitary caciques, at a time when freedom of speech in politics was highly restricted.",5.431666666666667,neutral,4.349166666666667,5.246666666666667,12 out of 18,"['humorous', 'political', 'critique', 'aim', 'rule', 'party', 'paramilitary', 'time', 'freedom', 'speech', 'politics', 'restricted']","['humorous', 'political', 'critique', 'aim', 'squarely', 'rule', 'party', 'partido', 'revolucionario', 'institucional', 'paramilitary', 'cacique', 'time', 'freedom', 'speech', 'politics', 'highly', 'restricted']"
1074,"Terkel says and after that the nightmare begins... Terkel's teacher gets fatally run over, and the class's new teacher is the strange Justin.",5.9510000000000005,neutral,4.0889999999999995,5.454,10 out of 14,"['say', 'nightmare', 'begin', 'teacher', 'get', 'run', 'class', 'new', 'teacher', 'strange']","['terkel', 'say', 'nightmare', 'begin', 'terkel', 'teacher', 'get', 'fatally', 'run', 'class', 'new', 'teacher', 'strange', 'justin']"
1075,"After tailing the insurance agent, the police find that he is meeting Mrs Elliot, and then get her positively identified as Mrs Gilson - the wife of the apparently dead safe maker.",5.4725,neutral,3.9108333333333336,5.474166666666667,12 out of 18,"['tail', 'insurance', 'agent', 'police', 'find', 'meet', 'get', 'identify', 'wife', 'dead', 'safe', 'maker']","['tail', 'insurance', 'agent', 'police', 'find', 'meet', 'mr', 'elliot', 'get', 'positively', 'identify', 'mr', 'gilson', 'wife', 'apparently', 'dead', 'safe', 'maker']"
